46254	XLVII/725/VI/2013	2013-03-19	<p>Uchwała Nr XLVII/725/VI/2013 Rady Miasta Poznania z dnia 19-03-2013 zmieniająca uchwałę Nr L/670/V/2009 Rady Miasta Poznania z dnia 3 marca 2009 r. w sprawie programu gospodarowania mieszkaniowym zasobem Miasta Poznania na lata 2009-2013.</p>	<ref>{{Uchwała RMP|46254|XLVII/725/VI/2013}}</ref>
46253	XLVII/724/VI/2013	2013-03-19	<p>Uchwała Nr XLVII/724/VI/2013 Rady Miasta Poznania z dnia 19-03-2013 w sprawie określenia realizowanych przez Miasto Poznań zadań z zakresu rehabilitacji zawodowej i społecznej osób niepełnosprawnych oraz wysokości środków Państwowego Funduszu Rehabilitacji Osób Niepełnosprawnych, przeznaczonych na realizację tych zadań w roku 2013.</p>	<ref>{{Uchwała RMP|46253|XLVII/724/VI/2013}}</ref>
46257	XLVII/723/VI/2013	2013-03-19	<p>Uchwała Nr XLVII/723/VI/2013 Rady Miasta Poznania z dnia 19-03-2013 w sprawie zmian w budżecie Miasta Poznania na 2013 rok.</p>	<ref>{{Uchwała RMP|46257|XLVII/723/VI/2013}}</ref>
46256	XLVII/722/VI/2013	2013-03-19	<p>Uchwała Nr XLVII/722/VI/2013 Rady Miasta Poznania z dnia 19-03-2013 w sprawie zmian w wieloletniej prognozie finansowej Miasta Poznania.</p>	<ref>{{Uchwała RMP|46256|XLVII/722/VI/2013}}</ref>
46252	XLVII/721/VI/2013	2013-03-19	<p>Uchwała Nr XLVII/721/VI/2013 Rady Miasta Poznania z dnia 19-03-2013 w sprawie przyjęcia zmian w Statucie Związku Międzygminnego &quot;Gospodarka Odpadami Aglomeracji Poznańskiej&quot;.</p>	<ref>{{Uchwała RMP|46252|XLVII/721/VI/2013}}</ref>
46251	XLVII/720/VI/2013	2013-03-19	<p>Uchwała Nr XLVII/720/VI/2013 Rady Miasta Poznania z dnia 19-03-2013 w sprawie włączenia Przedszkola nr 186 &quot;Mieszkańcy Łąki&quot; w Poznaniu, os. Stare Żegrze 55, do Zespołu Szkół z Oddziałami Integracyjnymi nr 1 w Poznaniu, os. Stare Żegrze 1.</p>	<ref>{{Uchwała RMP|46251|XLVII/720/VI/2013}}</ref>
46250	XLVII/719/VI/2013	2013-03-19	<p>Uchwała Nr XLVII/719/VI/2013 Rady Miasta Poznania z dnia 19-03-2013 w sprawie włączenia Przedszkola nr 90 im. Jana Brzechwy w Poznaniu, ul. Błażeja Winklera 9, do Zespołu Szkół nr 8 w Poznaniu, ul. Kazimierza Jarochowskiego 62.</p>	<ref>{{Uchwała RMP|46250|XLVII/719/VI/2013}}</ref>
46249	XLVII/718/VI/2013	2013-03-19	<p>Uchwała Nr XLVII/718/VI/2013 Rady Miasta Poznania z dnia 19-03-2013 w sprawie włączenia Przedszkola nr 115 &quot;Sportowa Drużyna&quot; w Poznaniu, ul. Różana 1/3, do Zespołu Szkół nr 5 w Poznaniu, ul. Różana 1/3.</p>	<ref>{{Uchwała RMP|46249|XLVII/718/VI/2013}}</ref>
46248	XLVII/717/VI/2013	2013-03-19	<p>Uchwała Nr XLVII/717/VI/2013 Rady Miasta Poznania z dnia 19-03-2013 w sprawie włączenia Przedszkola nr 95 w Poznaniu, ul. Hangarowa 14, do Zespołu Szkół nr 2 w Poznaniu, ul. Hangarowa 14.</p>	<ref>{{Uchwała RMP|46248|XLVII/717/VI/2013}}</ref>
46247	XLVII/716/VI/2013	2013-03-19	<p>Uchwała Nr XLVII/716/VI/2013 Rady Miasta Poznania z dnia 19-03-2013 w sprawie włączenia Przedszkola nr 181 w Poznaniu, os. Zwycięstwa 102, do Zespołu Szkół nr 7 w Poznaniu, os. Zwycięstwa 101.</p>	<ref>{{Uchwała RMP|46247|XLVII/716/VI/2013}}</ref>
46246	XLVII/715/VI/2013	2013-03-19	<p>Uchwała Nr XLVII/715/VI/2013 Rady Miasta Poznania z dnia 19-03-2013 w sprawie utworzenia Zespołu Szkolno-Przedszkolnego nr 5 w Poznaniu, os. Kosmonautów 111, i nadania statutu.</p>	<ref>{{Uchwała RMP|46246|XLVII/715/VI/2013}}</ref>
46245	XLVII/714/VI/2013	2013-03-19	<p>Uchwała Nr XLVII/714/VI/2013 Rady Miasta Poznania z dnia 19-03-2013 w sprawie utworzenia Zespołu Szkolno-Przedszkolnego nr 3 w Poznaniu, ul. Jesionowa 14, i nadania statutu.</p>	<ref>{{Uchwała RMP|46245|XLVII/714/VI/2013}}</ref>
46244	XLVII/713/VI/11/2013	2013-03-19	<p>Stanowisko Nr XLVII/713/VI/11/2013 Rady Miasta Poznania z dnia 19-03-2013 w sprawie wypowiedzi Dyrektor Teatru &#211;smego Dnia, Ewy Wójciak.</p>	<ref>{{Uchwała RMP|46244|XLVII/713/VI/11/2013}}</ref>
46243	XLVII/712/VI/2013	2013-03-19	<p>Uchwała Nr XLVII/712/VI/2013 Rady Miasta Poznania z dnia 19-03-2013 w sprawie przystąpienia do sporządzenia miejscowego planu zagospodarowania przestrzennego &quot;W rejonie ulic Głównej i Zawady&quot; w Poznaniu</p>	<ref>{{Uchwała RMP|46243|XLVII/712/VI/2013}}</ref>
46242	XLVII/711/VI/2013	2013-03-19	<p>Uchwała Nr XLVII/711/VI/2013 Rady Miasta Poznania z dnia 19-03-2013 w sprawie miejscowego planu zagospodarowania przestrzennego &quot;Dolina Głuszynki - część C&quot; w Poznaniu.</p>	<ref>{{Uchwała RMP|46242|XLVII/711/VI/2013}}</ref>
46040	XLVI/710/VI/2013	2013-02-26	<p>Uchwała Nr XLVI/710/VI/2013 Rady Miasta Poznania z dnia 26-02-2013 zmieniająca uchwałę w sprawie nadania nazw drogom wewnętrznym.</p>	<ref>{{Uchwała RMP|46040|XLVI/710/VI/2013}}</ref>
46039	XLVI/709/VI/2013	2013-02-26	<p>Uchwała Nr XLVI/709/VI/2013 Rady Miasta Poznania z dnia 26-02-2013 w sprawie nadania nazwy ulicy.</p>	<ref>{{Uchwała RMP|46039|XLVI/709/VI/2013}}</ref>
46038	XLVI/708/VI/2013	2013-02-26	<p>Uchwała Nr XLVI/708/VI/2013 Rady Miasta Poznania z dnia 26-02-2013 zmieniająca uchwałę Nr I/3/VI/2010 z dnia 7 grudnia 2010 r. w sprawie powołania stałych komisji Rady Miasta Poznania oraz określenia przedmiotu i zakresu ich działania.</p>	<ref>{{Uchwała RMP|46038|XLVI/708/VI/2013}}</ref>
46037	XLVI/707/VI/2013	2013-02-26	<p>Uchwała Nr XLVI/707/VI/2013 Rady Miasta Poznania z dnia 26-02-2013 w sprawie wyznaczenia dodatkowych przedstawicieli Miasta Poznania w Zgromadzeniu Związku Międzygminnego &quot;Gospodarka Odpadami Aglomeracji Poznańskiej&quot;.</p>	<ref>{{Uchwała RMP|46037|XLVI/707/VI/2013}}</ref>
46036	XLVI/706/VI/2013	2013-02-26	<p>Uchwała Nr XLVI/706/VI/2013 Rady Miasta Poznania z dnia 26-02-2013 w sprawie odwołania dodatkowych przedstawicieli Miasta Poznania w Zgromadzeniu Związku Międzygminnego &quot;Gospodarka Odpadami Aglomeracji Poznańskiej&quot;.</p>	<ref>{{Uchwała RMP|46036|XLVI/706/VI/2013}}</ref>
46035	XLVI/705/VI/2013	2013-02-26	<p>Uchwała Nr XLVI/705/VI/2013 Rady Miasta Poznania z dnia 26-02-2013 w sprawie przyjęcia do realizacji zadania publicznego Powiatu Poznańskiego z zakresu organizacji publicznego transportu zbiorowego.</p>	<ref>{{Uchwała RMP|46035|XLVI/705/VI/2013}}</ref>
46034	XLVI/704/VI/2013	2013-02-26	<p>Uchwała Nr XLVI/704/VI/2013 Rady Miasta Poznania z dnia 26-02-2013 w sprawie założenia Spółdzielni Socjalnej &quot;POZNANIANKA&quot;.</p>	<ref>{{Uchwała RMP|46034|XLVI/704/VI/2013}}</ref>
46033	XLVI/703/VI/2013	2013-02-26	<p>Uchwała Nr XLVI/703/VI/2013 Rady Miasta Poznania z dnia 26-02-2013 w sprawie wystąpienia Miasta Poznania ze spółki &quot;World Trade Center - Poznań&quot; sp. z o.o.</p>	<ref>{{Uchwała RMP|46033|XLVI/703/VI/2013}}</ref>
46032	XLVI/702/VI/2013	2013-02-26	<p>Uchwała Nr XLVI/702/VI/2013 Rady Miasta Poznania z dnia 26-02-2013 zmieniająca uchwałę Nr LXIX/954/V/2010 z 16 marca 2010 r. w sprawie ustanowienia zwolnień i ulg w opłatach za przejazdy lokalnym transportem zbiorowym</p>	<ref>{{Uchwała RMP|46032|XLVI/702/VI/2013}}</ref>
46031	XLVI/701/VI/2013	2013-02-26	<p>Uchwała Nr XLVI/701/VI/2013 Rady Miasta Poznania z dnia 26-02-2013 w sprawie zatwierdzenia taryf AQUANET S.A. za zbiorowe odprowadzanie ścieków opadowych i roztopowych za pośrednictwem kanalizacji ogólnospławnej na okres od 1 kwietnia 2013 do 31 marca 2014 na terenie Miasta Poznania.</p>	<ref>{{Uchwała RMP|46031|XLVI/701/VI/2013}}</ref>
46030	XLVI/700/VI/2013	2013-02-26	<p>Uchwała Nr XLVI/700/VI/2013 Rady Miasta Poznania z dnia 26-02-2013 w sprawie przyjęcia Programu opieki nad zwierzętami bezdomnymi oraz zapobiegania bezdomności zwierząt w Poznaniu na rok 2013.</p>	<ref>{{Uchwała RMP|46030|XLVI/700/VI/2013}}</ref>
46029	XLVI/699/VI/2013	2013-02-26	<p>Uchwała Nr XLVI/699/VI/2013 Rady Miasta Poznania z dnia 26-02-2013 w sprawie wyrażenia woli likwidacji Przedszkola nr 137 w Poznaniu, ul. Michałowska 1.</p>	<ref>{{Uchwała RMP|46029|XLVI/699/VI/2013}}</ref>
46028	XLVI/698/VI/2013	2013-02-26	<p>Uchwała Nr XLVI/698/VI/2013 Rady Miasta Poznania z dnia 26-02-2013 w sprawie miejscowego planu zagospodarowania przestrzennego dla obszaru &quot;Północno-Zachodniego Klina Zieleni&quot; w Poznaniu, część E - Otoczenie Jeziora Kierskiego.</p>	<ref>{{Uchwała RMP|46028|XLVI/698/VI/2013}}</ref>
46027	XLVI/697/VI/2013	2013-02-26	<p>Uchwała Nr XLVI/697/VI/2013 Rady Miasta Poznania z dnia 26-02-2013 w sprawie przystąpienia do sporządzenia miejscowego planu zagospodarowania przestrzennego w rejonie ulic Bursztynowej i Łagodnej w Poznaniu.</p>	<ref>{{Uchwała RMP|46027|XLVI/697/VI/2013}}</ref>
46026	XLVI/696/VI/2013	2013-02-26	<p>Uchwała Nr XLVI/696/VI/2013 Rady Miasta Poznania z dnia 26-02-2013 w sprawie przystąpienia do sporządzenia miejscowego planu zagospodarowania przestrzennego &quot;Michałowo - Kobylepole - część wschodnia&quot; w Poznaniu.</p>	<ref>{{Uchwała RMP|46026|XLVI/696/VI/2013}}</ref>
45822	XLV/695/VI/2013	2013-02-05	<p>Uchwała Nr XLV/695/VI/2013 Rady Miasta Poznania z dnia 05-02-2013 w sprawie zatwierdzenia planu kontroli Komisji Rewizyjnej Rady Miasta Poznania na 2013 rok.</p>	<ref>{{Uchwała RMP|45822|XLV/695/VI/2013}}</ref>
45821	XLV/694/VI/2013	2013-02-05	<p>Uchwała Nr XLV/694/VI/2013 Rady Miasta Poznania z dnia 05-02-2013 w sprawie skargi p. T.Z-R. na Dyrektora Zespołu Szkół Zawodowych nr 2 im. J. Korczaka w Poznaniu</p>	<ref>{{Uchwała RMP|45821|XLV/694/VI/2013}}</ref>
45820	XLV/693/VI/2013	2013-02-05	<p>Uchwała Nr XLV/693/VI/2013 Rady Miasta Poznania z dnia 05-02-2013 w sprawie skargi p. M. H. na Dyrektora Zespołu Szkół nr 9 w Poznaniu</p>	<ref>{{Uchwała RMP|45820|XLV/693/VI/2013}}</ref>
45819	XLV/692/VI/2013	2013-02-05	<p>Uchwała Nr XLV/692/VI/2013 Rady Miasta Poznania z dnia 05-02-2013 w sprawie miejscowego planu zagospodarowania przestrzennego w rejonie ulic Macieja Rataja i Związku Walki Zbrojnej w Poznaniu.</p>	<ref>{{Uchwała RMP|45819|XLV/692/VI/2013}}</ref>
45818	XLV/691/VI/2013	2013-02-05	<p>Uchwała Nr XLV/691/VI/2013 Rady Miasta Poznania z dnia 05-02-2013 w sprawie przystąpienia do sporządzenia miejscowego planu zagospodarowania przestrzennego &quot;Muzeum Narodowe&quot; w Poznaniu.</p>	<ref>{{Uchwała RMP|45818|XLV/691/VI/2013}}</ref>
45817	XLV/690/VI/2013	2013-02-05	<p>Uchwała Nr XLV/690/VI/2013 Rady Miasta Poznania z dnia 05-02-2013 w sprawie przystąpienia do sporządzenia miejscowego planu zagospodarowania przestrzennego &quot;Osiedle Piastowskie&quot; w Poznaniu.</p>	<ref>{{Uchwała RMP|45817|XLV/690/VI/2013}}</ref>
45828	XLV/689/VI/2013	2013-02-05	<p>Uchwała Nr XLV/689/VI/2013 Rady Miasta Poznania z dnia 05-02-2013 w sprawie przystąpienia do sporządzenia miejscowego planu zagospodarowania przestrzennego w rejonie ulic Bursztynowej i Łagodnej w Poznaniu.</p>	<ref>{{Uchwała RMP|45828|XLV/689/VI/2013}}</ref>
45655	XLIV/688/VI/2013	2013-01-08	<p>Uchwała Nr XLIV/688/VI/2013 Rady Miasta Poznania z dnia 08-01-2013 zmieniająca uchwałę w sprawie nadania statutu Wielospecjalistycznemu Szpitalowi Miejskiemu im. Józefa Strusia z Zakładem Opiekuńczo-Leczniczym Samodzielnemu Publicznemu Zakładowi Opieki Zdrowotnej z siedzibą w Poznaniu przy ul. Szwajcarskiej 3.</p>	<ref>{{Uchwała RMP|45655|XLIV/688/VI/2013}}</ref>
45654	XLIV/687/VI/2013	2013-01-08	<p>Uchwała Nr XLIV/687/VI/2013 Rady Miasta Poznania z dnia 08-01-2013 w sprawie zatwierdzenia Regulaminu Rady Społecznej Poznańskiego Ośrodka Specjalistycznego Usług Medycznych w Poznaniu przy Al. Solidarności 36.</p>	<ref>{{Uchwała RMP|45654|XLIV/687/VI/2013}}</ref>
45653	XLIV/686/VI/2013	2013-01-08	<p>Uchwała Nr XLIV/686/VI/2013 Rady Miasta Poznania z dnia 08-01-2013 w sprawie skargi Stowarzyszenia My Poznaniacy na Dyrektora Zarządu Dróg Miejskich w Poznaniu</p>	<ref>{{Uchwała RMP|45653|XLIV/686/VI/2013}}</ref>
45652	XLIV/685/VI/2013	2013-01-08	<p>Uchwała Nr XLIV/685/VI/2013 Rady Miasta Poznania z dnia 08-01-2013 zmieniająca uchwałę Nr VII/56/VI/2011 Rady Miasta Poznania z dnia 22 lutego 2011 r. w sprawie trybu i sposobu powoływania i odwoływania członków zespołu interdyscyplinarnego do spraw przeciwdziałania przemocy w rodzinie oraz szczegółowych warunków jego funkcjonowania.</p>	<ref>{{Uchwała RMP|45652|XLIV/685/VI/2013}}</ref>
45651	XLIV/684/VI/10/2013	2013-01-08	<p>Stanowisko Nr XLIV/684/VI/10/2013 Rady Miasta Poznania z dnia 08-01-2013 w sprawie uchylenia odpowiedzialności pasażera za przejazd bez biletu z przyczyn od niego niezależnych</p>	<ref>{{Uchwała RMP|45651|XLIV/684/VI/10/2013}}</ref>
45650	XLIV/683/VI/2013	2013-01-08	<p>Uchwała Nr XLIV/683/VI/2013 Rady Miasta Poznania z dnia 08-01-2013 w sprawie likwidacji Gimnazjum nr 57 im. Krzysztofa Kamila Baczyńskiego w Poznaniu, ul. Sierakowska 23.</p>	<ref>{{Uchwała RMP|45650|XLIV/683/VI/2013}}</ref>
45649	XLIV/682/VI/2013	2013-01-08	<p>Uchwała Nr XLIV/682/VI/2013 Rady Miasta Poznania z dnia 08-01-2013 zmieniająca uchwałę Nr XXVII/357/VI/2012 z dnia 28 lutego 2012 r. w sprawie wyrażenia woli likwidacji Zasadniczej Szkoły Zawodowej nr 31 w Poznaniu, ul. Golęcińska 9.</p>	<ref>{{Uchwała RMP|45649|XLIV/682/VI/2013}}</ref>
45648	XLIV/681/VI/2013	2013-01-08	<p>Uchwała Nr XLIV/681/VI/2013 Rady Miasta Poznania z dnia 08-01-2013 zmieniająca uchwałę Nr XXVII/360/VI/2012 z dnia 28 lutego 2012 r. w sprawie wyrażenia woli likwidacji Technikum Inżynierii Środowiska i Agrobiznesu w Poznaniu, ul. Golęcińska 9.</p>	<ref>{{Uchwała RMP|45648|XLIV/681/VI/2013}}</ref>
45657	XLIV/680/VI/2013	2013-01-08	<p>Uchwała Nr XLIV/680/VI/2013 Rady Miasta Poznania z dnia 08-01-2013 w sprawie ustalenia stawek dotacji przedmiotowych na 2013 rok do usług świadczonych przez Poznańskie Ośrodki Sportu i Rekreacji.</p>	<ref>{{Uchwała RMP|45657|XLIV/680/VI/2013}}</ref>
45647	XLIV/679/VI/2013	2013-01-08	<p>Uchwała Nr XLIV/679/VI/2013 Rady Miasta Poznania z dnia 08-01-2013 w sprawie przyjęcia Regulaminu utrzymania czystości i porządku na terenie miasta Poznania.</p>	<ref>{{Uchwała RMP|45647|XLIV/679/VI/2013}}</ref>
45656	XLIV/678/VI/2013	2013-01-08	<p>Uchwała Nr XLIV/678/VI/2013 Rady Miasta Poznania z dnia 08-01-2013 w sprawie utworzenia stałych obwodów głosowania, ich numerów oraz siedzib obwodowych komisji wyborczych dla przeprowadzenia wyborów na terenie miasta Poznania.</p>	<ref>{{Uchwała RMP|45656|XLIV/678/VI/2013}}</ref>
45646	XLIV/677/VI/2013	2013-01-08	<p>Uchwała Nr XLIV/677/VI/2013 Rady Miasta Poznania z dnia 08-01-2013 w sprawie przystąpienia do sporządzenia miejscowego planu zagospodarowania przestrzennego &quot;Osiedle Orła Białego&quot; w Poznaniu.</p>	<ref>{{Uchwała RMP|45646|XLIV/677/VI/2013}}</ref>
45532	XLIII/676/VI/2012	2012-12-21	<p>Uchwała Nr XLIII/676/VI/2012 Rady Miasta Poznania z dnia 21-12-2012 w sprawie budżetu Miasta Poznania na 2013 rok.</p>	<ref>{{Uchwała RMP|45532|XLIII/676/VI/2012}}</ref>
45531	XLIII/675/VI/2012	2012-12-21	<p>Uchwała Nr XLIII/675/VI/2012 Rady Miasta Poznania z dnia 21-12-2012 w sprawie wieloletniej prognozy finansowej Miasta Poznania na lata 2013 -2031.</p>	<ref>{{Uchwała RMP|45531|XLIII/675/VI/2012}}</ref>
45526	XLIII/674/VI/2012	2012-12-21	<p>Uchwała Nr XLIII/674/VI/2012 Rady Miasta Poznania z dnia 21-12-2012 w sprawie ustalenia na rok 2013 stawek dotacji przedmiotowych na usługi świadczone przez Zakład Lasów Poznańskich.</p>	<ref>{{Uchwała RMP|45526|XLIII/674/VI/2012}}</ref>
45525	XLIII/673/VI/2012	2012-12-21	<p>Uchwała Nr XLIII/673/VI/2012 Rady Miasta Poznania z dnia 21-12-2012 w sprawie wykazu wydatków, które nie wygasają z upływem 2012 r.</p>	<ref>{{Uchwała RMP|45525|XLIII/673/VI/2012}}</ref>
45325	XLII/672/VI/2012	2012-12-18	<p>Uchwała Nr XLII/672/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie skargi p. P. T. na Dyrektora Miejskiego Ośrodka Pomocy Rodzinie w Poznaniu</p>	<ref>{{Uchwała RMP|45325|XLII/672/VI/2012}}</ref>
45324	XLII/671/VI/2012	2012-12-18	<p>Uchwała Nr XLII/671/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie skargi p. R. L. na Dyrektora Miejskiego Ośrodka Pomocy Rodzinie w Poznaniu</p>	<ref>{{Uchwała RMP|45324|XLII/671/VI/2012}}</ref>
45323	XLII/670/VI/2012	2012-12-18	<p>Uchwała Nr XLII/670/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie skargi p. Roberta Kozłowskiego na Prezydenta Miasta Poznania</p>	<ref>{{Uchwała RMP|45323|XLII/670/VI/2012}}</ref>
45322	XLII/669/VI/2012	2012-12-18	<p>Uchwała Nr XLII/669/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie skargi p. Roberta Kozłowskiego na Dyrektora Zarządu Dróg Miejskich w Poznaniu oraz na Dyrektora Centrum Kultury Zamek w Poznaniu</p>	<ref>{{Uchwała RMP|45322|XLII/669/VI/2012}}</ref>
45321	XLII/668/VI/2012	2012-12-18	<p>Uchwała Nr XLII/668/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie skargi p. Edwarda Kaika na Dyrektora Zarządu Komunalnych Zasobów Lokalowych w Poznaniu</p>	<ref>{{Uchwała RMP|45321|XLII/668/VI/2012}}</ref>
45320	XLII/667/VI/2012	2012-12-18	<p>Uchwała Nr XLII/667/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie rozpatrzenia ponownej skargi p. Jana Słomczyńskiego na Dyrektora Zarządu Komunalnych Zasobów Lokalowych w Poznaniu</p>	<ref>{{Uchwała RMP|45320|XLII/667/VI/2012}}</ref>
45319	XLII/666/VI/2012	2012-12-18	<p>Uchwała Nr XLII/666/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie rozpatrzenia ponownej skargi p. Jana Słomczyńskiego na Dyrektora Zarządu Komunalnych Zasobów Lokalowych w Poznaniu</p>	<ref>{{Uchwała RMP|45319|XLII/666/VI/2012}}</ref>
45318	XLII/665/VI/2012	2012-12-18	<p>Uchwała Nr XLII/665/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie skargi p. Jana Słomczyńskiego na Dyrektora Zarządu Komunalnych Zasobów Lokalowych w Poznaniu</p>	<ref>{{Uchwała RMP|45318|XLII/665/VI/2012}}</ref>
45317	XLII/664/VI/2012	2012-12-18	<p>Uchwała Nr XLII/664/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie skargi p. Jana Słomczyńskiego na Dyrektora Zarządu Komunalnych Zasobów Lokalowych w Poznaniu</p>	<ref>{{Uchwała RMP|45317|XLII/664/VI/2012}}</ref>
45316	XLII/663/VI/2012	2012-12-18	<p>Uchwała Nr XLII/663/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie skargi p. Ryszarda Potoka na Prezydenta Miasta Poznania</p>	<ref>{{Uchwała RMP|45316|XLII/663/VI/2012}}</ref>
45315	XLII/662/VI/2012	2012-12-18	<p>Uchwała Nr XLII/662/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie wyrażenia zgody na wzniesienie Pomnika Wdzięczności - Pomnika Najświętszego Serca Jezusowego.</p>	<ref>{{Uchwała RMP|45315|XLII/662/VI/2012}}</ref>
45314	XLII/661/VI/2012	2012-12-18	<p>Uchwała Nr XLII/661/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie wyrażenia zgody na umieszczenie herbu Miasta Poznania na sztandarze Komendy Miejskiej Państwowej Straży Pożarnej w Poznaniu.</p>	<ref>{{Uchwała RMP|45314|XLII/661/VI/2012}}</ref>
45313	XLII/660/VI/2012	2012-12-18	<p>Uchwała Nr XLII/660/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie powierzenia Powiatowi Poznańskiemu prowadzenia przez Starostę Powiatu Poznańskiego niektórych zadań publicznych z zakresu administracji rządowej realizowanych przez Prezydenta Miasta Poznania.</p>	<ref>{{Uchwała RMP|45313|XLII/660/VI/2012}}</ref>
45312	XLII/659/VI/2012	2012-12-18	<p>Uchwała Nr XLII/659/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie zatwierdzenia protokołu kontroli Komisji Rewizyjnej Rady Miasta Poznania z kontroli działalności teatrów miejskich w Poznaniu przeprowadzonej na podstawie uchwał Rady Miasta Poznania : Nr VI/39/VI/2011 z dnia 27 stycznia 2011r. w sprawie zatwierdzenia planu pracy Komisji Rewizyjnej Rady Miasta Poznania na 2011r. i Nr XXIV/335/VI/2012 z dnia 10 stycznia 2012r. w sprawie zatwierdzenia planu kontroli Komisji Rewizyjnej Rady Miasta Poznania na 2012 rok.</p>	<ref>{{Uchwała RMP|45312|XLII/659/VI/2012}}</ref>
45311	XLII/658/VI/2012	2012-12-18	<p>Uchwała Nr XLII/658/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 zmieniająca uchwałę Nr LIV/575/IV/2004 Rady Miasta Poznania z dnia 12 października 2004 r. w sprawie utworzenia Rodzinnego Domu Dziecka Nr 6 w Poznaniu.</p>	<ref>{{Uchwała RMP|45311|XLII/658/VI/2012}}</ref>
45310	XLII/657/VI/2012	2012-12-18	<p>Uchwała Nr XLII/657/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 zmieniająca uchwałę Nr XC/1038/III/2002 Rady Miasta Poznania z dnia 2 lipca 2002 r. w sprawie utworzenia Rodzinnego Domu Dziecka Nr 5 w Poznaniu.</p>	<ref>{{Uchwała RMP|45310|XLII/657/VI/2012}}</ref>
45309	XLII/656/VI/2012	2012-12-18	<p>Uchwała Nr XLII/656/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie zmiany nazwy miejskiej jednostki budżetowej - Rodzinnego Domu Dziecka Nr 4 w Poznaniu.</p>	<ref>{{Uchwała RMP|45309|XLII/656/VI/2012}}</ref>
45308	XLII/655/VI/2012	2012-12-18	<p>Uchwała Nr XLII/655/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 zmieniająca uchwałę Nr LXX/983/V/2010 Rady Miasta Poznania z dnia 13 kwietnia 2010 r. w sprawie utworzenia Rodzinnego Domu Dziecka Nr 3.</p>	<ref>{{Uchwała RMP|45308|XLII/655/VI/2012}}</ref>
45307	XLII/654/VI/2012	2012-12-18	<p>Uchwała Nr XLII/654/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie zmiany nazwy miejskiej jednostki budżetowej - Rodzinnego Domu Dziecka Nr 2 w Poznaniu.</p>	<ref>{{Uchwała RMP|45307|XLII/654/VI/2012}}</ref>
45306	XLII/653/VI/2012	2012-12-18	<p>Uchwała Nr XLII/653/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie zmiany nazwy miejskiej jednostki budżetowej - Rodzinnego Domu Dziecka Nr 1 w Poznaniu.</p>	<ref>{{Uchwała RMP|45306|XLII/653/VI/2012}}</ref>
45305	XLII/652/VI/2012	2012-12-18	<p>Uchwała Nr XLII/652/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie ustanowienia użytku ekologicznego &quot;Strzeszyn&quot;.</p>	<ref>{{Uchwała RMP|45305|XLII/652/VI/2012}}</ref>
45304	XLII/651/VI/2012	2012-12-18	<p>Uchwała Nr XLII/651/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 zmieniająca uchwałę w sprawie ustanowienia użytku ekologicznego &quot;Traszki Ratajskie&quot;.</p>	<ref>{{Uchwała RMP|45304|XLII/651/VI/2012}}</ref>
45303	XLII/650/VI/2012	2012-12-18	<p>Uchwała Nr XLII/650/VI/2012 Rady Miasta Poznania z dnia 18-12-2012 w sprawie wyrażenia zgody na odstąpienie od żądania zwrotu bonifikaty udzielonej przy zakupie od Miasta Poznania lokalu mieszkalnego nr 3 położonego przy ul. Nowotomyskiej 1.</p>	<ref>{{Uchwała RMP|45303|XLII/650/VI/2012}}</ref>
45176	XLII/649/VI/2012	2012-12-11	<p>Uchwała Nr XLII/649/VI/2012 Rady Miasta Poznania z dnia 11-12-2012 w sprawie bonifikaty dla Poznańskiego Związku Hodowców Gołębi Rasowych i Drobiu Ozdobnego od opłat rocznych z tytułu użytkowania wieczystego nieruchomości gruntowej położonej w Poznaniu przy ul. Opolskiej.</p>	<ref>{{Uchwała RMP|45176|XLII/649/VI/2012}}</ref>
